111169,'Toyota','Rav4',2012,'yellow',100000,'available','suv_gas','Downtown','Burnaby'
111170,'Nissan','Armada',2018,'pink',40000,'available','suv_hybrid','Downtown','Burnaby'
111171,'Ford','F150',2012,'ochre',140000,'available','truck_electric','Downtown','Burnaby'
111172,'Nissan','Frontier',2012,'violet',140000,'available','truck_gas','Downtown','Burnaby'
111173,'Nissan','Frontier',2012,'black',140000,'available','truck_hybrid','Downtown','Burnaby'
111174,'Hyundai','Accent',2013,'black',140000,'available','economy_electric','Midtown','Burnaby'
111175,'Hyundai','Accent',2013,'black',80000,'available','economy_gas','Midtown','Burnaby'
111176,'Hyundai','Accent',2013,'black',90000,'available','economy_hybrid','Midtown','Burnaby'
111177,'Mazda','Mazda3',2013,'black',400000,'available','compact_electric','Midtown','Burnaby'
111178,'Kia','Forte',2013,'black',120000,'available','compact_gas','Midtown','Burnaby'
111179,'Chevrolet','Cobalt',2013,'black',120000,'available','compact_hybrid','Midtown','Burnaby'
111180,'Toyota','Corolla',2016,'black',50000,'available','midsize_electric','Midtown','Burnaby'
111181,'Dodge','Avenger',2015,'black',70000,'available','midsize_gas','Midtown','Burnaby'
111182,'Ford','Focus',2010,'black',200000,'available','midsize_hybrid','Midtown','Burnaby'
111183,'Toyota','Corolla',2011,'black',200000,'available','standard_electric','Midtown','Burnaby'
111184,'Toyota','Corolla',2017,'black',40000,'available','standard_gas','Midtown','Burnaby'
111185,'Toyota','Corolla',2017,'black',45000,'available','standard_hybrid','Midtown','Burnaby'
111186,'Ford','Fusion',2017,'black',45000,'available','fullsize_electric','Midtown','Burnaby'
111187,'Dodge','Charger',2017,'green',45000,'available','fullsize_gas','Midtown','Burnaby'
111188,'Chevrolet','Impala',2017,'blue',45000,'available','fullsize_hybrid','Midtown','Burnaby'
111189,'Toyota','Rav4',2017,'blue',45000,'available','suv_electric','Midtown','Burnaby'
111190,'Toyota','Rav5',2017,'blue',45000,'available','suv_gas','Midtown','Burnaby'
111191,'Toyota','Rav6',2017,'blue',45000,'available','suv_hybrid','Midtown','Burnaby'
111192,'Nissan','Frontier',2017,'blue',45000,'available','truck_electric','Midtown','Burnaby'
111193,'Nissan','Frontier',2010,'brown',180000,'available','truck_gas','Midtown','Burnaby'
111194,'Nissan','Frontier',2010,'brown',180000,'available','truck_hybrid','Midtown','Burnaby'
111195,'Chevrolet','Spark',2010,'brown',180000,'available','economy_electric','Downtown','Surrey'
111196,'Hyundai','Accent',2010,'brown',180000,'available','economy_gas','Downtown','Surrey'
111197,'Hyundai','Accent',2010,'brown',180000,'available','economy_hybrid','Downtown','Surrey'
111198,'Hyundai','Veloster',2010,'red',180000,'available','compact_electric','Downtown','Surrey'
111199,'Ford','Focus',2010,'red',180000,'available','compact_gas','Downtown','Surrey'
111200,'Hyundai','Elantra',2010,'red',180000,'available','compact_hybrid','Downtown','Surrey'
111201,'Toyota','Corolla',2010,'grey',180000,'available','midsize_electric','Downtown','Surrey'
111202,'Toyota','Corolla',2010,'grey',180000,'available','midsize_gas','Downtown','Surrey'
111203,'Toyota','Corolla',2010,'blue',180000,'available','midsize_hybrid','Downtown','Surrey'
111204,'Toyota','Corolla',2012,'white',75000,'available','standard_electric','Downtown','Surrey'
111205,'Toyota','Corolla',2012,'black',75000,'available','standard_gas','Downtown','Surrey'
111206,'Toyota','Corolla',2012,'white',75000,'available','standard_hybrid','Downtown','Surrey'
111207,'Ford','Taurus',2012,'white',85000,'available','fullsize_electric','Downtown','Surrey'
111208,'Ford','Taurus',2012,'red',85000,'available','fullsize_gas','Downtown','Surrey'
111209,'Ford','Taurus',2012,'pink',45000,'available','fullsize_hybrid','Downtown','Surrey'
111210,'Ford','Edge',2012,'baby blue',55000,'available','suv_electric','Downtown','Surrey'
111211,'Ford','Edge',2012,'silver',90000,'available','suv_gas','Downtown','Surrey'
111212,'Ford','Edge',2012,'silver',90000,'available','suv_hybrid','Downtown','Surrey'
111213,'Nissan','Frontier',2012,'silver',90000,'available','truck_electric','Downtown','Surrey'
111214,'Nissan','Frontier',2018,'silver',15000,'available','truck_gas','Downtown','Surrey'
111215,'Nissan','Frontier',2018,'silver',40000,'available','truck_hybrid','Downtown','Surrey'
111216,'Chevrolet','Aveo',2018,'silver',40000,'available','economy_electric','Midtown','Surrey'
111217,'Chevrolet','Aveo',2018,'light brown',25000,'available','economy_gas','Midtown','Surrey'
111218,'Chevrolet','Aveo',2018,'bright red',10000,'available','economy_hybrid','Midtown','Surrey'
111219,'Hyundai','Elantra',2018,'gold',18000,'available','compact_electric','Midtown','Surrey'
111220,'Volkswagen ','GTI',2018,'white',18000,'available','compact_gas','Midtown','Surrey'
111221,'Subaru ','Impreza',2018,'white',18000,'available','compact_hybrid','Midtown','Surrey'
111222,'Dodge','Avenger',2018,'white',18000,'available','midsize_electric','Midtown','Surrey'
111223,'Dodge','Avenger',2018,'white',18000,'available','midsize_gas','Midtown','Surrey'
111224,'Dodge','Avenger',2018,'white',18000,'available','midsize_hybrid','Midtown','Surrey'
111225,'Toyota','Corolla',2018,'white',18000,'available','standard_electric','Midtown','Surrey'
111226,'Toyota','Corolla',2019,'white',10000,'available','standard_gas','Midtown','Surrey'
111227,'Toyota','Corolla',2010,'white',150000,'available','standard_hybrid','Midtown','Surrey'
111228,'Dodge','Charger',2010,'black',160000,'available','fullsize_electric','Midtown','Surrey'
111229,'Dodge','Charger',2010,'black',130000,'available','fullsize_gas','Midtown','Surrey'
111230,'Dodge','Charger',2010,'black',120000,'available','fullsize_hybrid','Midtown','Surrey'
111231,'Jeep','Cherokee',2010,'black',150000,'available','suv_electric','Midtown','Surrey'
111232,'Jeep','Cherokee',2010,'black',150000,'available','suv_gas','Midtown','Surrey'
111233,'Jeep','Cherokee',2010,'dark grey',150000,'available','suv_hybrid','Midtown','Surrey'
111234,'Nissan','Frontier',2010,'red',150000,'available','truck_electric','Midtown','Surrey'
111235,'Nissan','Frontier',2010,'black',150000,'available','truck_gas','Midtown','Surrey'
111236,'Nissan','Frontier',2010,'black',150000,'available','truck_hybrid','Midtown','Surrey'
111237,'Toyota','Prius',2015,'blue',80000,'available','economy_electric','Downtown','Vancouver'
111238,'Kia','Niro',2016,'white',22000,'available','economy_gas','Downtown','Vancouver'
111239,'Toyota','Prius',2016,'blue',35500,'available','economy_hybrid','Downtown','Vancouver'
111240,'Kia','Forte',2016,'purple',35500,'available','compact_electric','Downtown','Vancouver'
111241,'Honda','Civic',2016,'red',35500,'available','compact_gas','Downtown','Vancouver'
111242,'Honda','Civic',2010,'red',200000,'available','compact_hybrid','Downtown','Vancouver'
111243,'Nissan','Sentra',2010,'blue',200000,'available','midsize_electric','Downtown','Vancouver'
111244,'Ford','Focus',2010,'blue',200000,'available','midsize_gas','Downtown','Vancouver'
111245,'Ford','Focus',2010,'blue',200000,'available','midsize_hybrid','Downtown','Vancouver'
111246,'Toyota','Corolla',2012,'blue',150000,'available','standard_electric','Downtown','Vancouver'
111247,'Toyota','Corolla',2014,'blue',100000,'available','standard_gas','Downtown','Vancouver'
111248,'Toyota','Corolla',2015,'blue',68000,'available','standard_hybrid','Downtown','Vancouver'
111249,'Ford','Fusion',2015,'white',73000,'available','fullsize_electric','Downtown','Vancouver'
111250,'Nissan','Altima',2015,'black',59000,'available','fullsize_gas','Downtown','Vancouver'
111251,'Nissan','Altima',2015,'brick orange',33000,'available','fullsize_hybrid','Downtown','Vancouver'
111252,'Toyota','Rav4',2015,'white',80000,'available','suv_electric','Downtown','Vancouver'
111253,'Ford','Edge',2015,'yellow',15000,'available','suv_gas','Downtown','Vancouver'
111254,'Ford','Edge',2015,'brown',56500,'available','suv_hybrid','Downtown','Vancouver'
111255,'Nissan','Frontier',2015,'metallic grey',75000,'available','truck_electric','Downtown','Vancouver'
111256,'Nissan','Frontier',2015,'metallic grey',75000,'available','truck_gas','Downtown','Vancouver'
111257,'Nissan','Frontier',2015,'metallic grey',75000,'available','truck_hybrid','Downtown','Vancouver'
111258,'Chevrolet','Aveo',2015,'metallic grey',75000,'available','economy_electric','Midtown','Vancouver'
111259,'Chevrolet','Aveo',2015,'metallic grey',75000,'available','economy_gas','Midtown','Vancouver'
111260,'Chevrolet','Aveo',2015,'metallic grey',75000,'available','economy_hybrid','Midtown','Vancouver'
111261,'Hyundai','Elantra',2019,'metallic grey',12500,'available','compact_electric','Midtown','Vancouver'
111262,'Hyundai','Veloster',2019,'metallic grey',11500,'available','compact_gas','Midtown','Vancouver'
111263,'Volkswagen ','GTI',2019,'metallic grey',18000,'available','compact_hybrid','Midtown','Vancouver'
111264,'Toyota','Corolla',2019,'red',5000,'available','midsize_electric','Midtown','Vancouver'
111265,'Ford','Focus',2019,'red',7800,'available','midsize_gas','Midtown','Vancouver'
111266,'Ford','Focus',2011,'red',64500,'available','midsize_hybrid','Midtown','Vancouver'
111267,'Toyota','Corolla',2011,'red',146000,'available','standard_electric','Midtown','Vancouver'
111268,'Toyota','Corolla',2011,'red',150000,'available','standard_gas','Midtown','Vancouver'
111269,'Toyota','Corolla',2011,'red',150000,'available','standard_hybrid','Midtown','Vancouver'
111270,'Chevrolet','Impala',2011,'red',150000,'available','fullsize_electric','Midtown','Vancouver'
111271,'Ford','Taurus',2011,'green marble',150000,'available','fullsize_gas','Midtown','Vancouver'
111272,'Nissan','Altima',2011,'purple',135000,'available','fullsize_hybrid','Midtown','Vancouver'
111273,'Chevrolet','Tahoe',2013,'grey',135000,'available','suv_electric','Midtown','Vancouver'
111274,'Chevrolet','Tahoe',2013,'grey',135000,'available','suv_gas','Midtown','Vancouver'
111275,'Chevrolet','Tahoe',2013,'black',135000,'available','suv_hybrid','Midtown','Vancouver'
111276,'Nissan','Frontier',2013,'black',67000,'available','truck_electric','Midtown','Vancouver'
111277,'Ford','F150',2013,'black',48000,'available','truck_gas','Midtown','Vancouver'
111278,'Ford','F150',2013,'black',48500,'available','truck_hybrid','Midtown','Vancouver'
111279,'Chevrolet','Aveo',2013,'black',99000,'available','economy_electric','Downtown','Burnaby'
111280,'Chevrolet','Aveo',2013,'black',34000,'available','economy_gas','Downtown','Burnaby'
111281,'Chevrolet','Aveo',2019,'black',20000,'available','economy_hybrid','Downtown','Burnaby'
111282,'Kia','Forte',2019,'white',50000,'available','compact_electric','Downtown','Burnaby'
111283,'Honda','Civic',2017,'white',35000,'available','compact_gas','Downtown','Burnaby'
111284,'Mazda','Mazda3',2017,'white',35000,'available','compact_hybrid','Downtown','Burnaby'
111285,'Dodge','Avenger',2017,'white',35000,'available','midsize_electric','Downtown','Burnaby'
111286,'Dodge','Avenger',2017,'white',35000,'available','midsize_gas','Downtown','Burnaby'
111287,'Dodge','Avenger',2017,'white',35000,'available','midsize_hybrid','Downtown','Burnaby'
111288,'Toyota','Corolla',2017,'blue',35000,'available','standard_electric','Downtown','Burnaby'
111289,'Toyota','Corolla',2010,'blue',100000,'available','standard_gas','Downtown','Burnaby'
111290,'Toyota','Corolla',2010,'blue',100000,'available','standard_hybrid','Downtown','Burnaby'
111291,'Nissan','Armada',2010,'blue',100000,'available','fullsize_electric','Downtown','Burnaby'
111292,'Nissan','Armada',2010,'blue',100000,'available','fullsize_gas','Downtown','Burnaby'
111293,'Nissan','Armada',2010,'blue',100000,'available','fullsize_hybrid','Downtown','Burnaby'
111294,'Ford','Escape',2012,'blue',100000,'available','suv_electric','Downtown','Burnaby'
111295,'Toyota','Rav4',2012,'yellow',100000,'available','suv_gas','Downtown','Burnaby'
111296,'Nissan','Armada',2018,'pink',40000,'available','suv_hybrid','Downtown','Burnaby'
111297,'Ford','F150',2012,'ochre',140000,'available','truck_electric','Downtown','Burnaby'
111298,'Nissan','Frontier',2012,'violet',140000,'available','truck_gas','Downtown','Burnaby'
111299,'Nissan','Frontier',2012,'black',140000,'available','truck_hybrid','Downtown','Burnaby'
111300,'Hyundai','Accent',2013,'black',140000,'available','economy_electric','Midtown','Burnaby'
111301,'Hyundai','Accent',2013,'black',80000,'available','economy_gas','Midtown','Burnaby'
111302,'Hyundai','Accent',2013,'black',90000,'available','economy_hybrid','Midtown','Burnaby'
111303,'Mazda','Mazda3',2013,'black',400000,'available','compact_electric','Midtown','Burnaby'
111304,'Kia','Forte',2013,'black',120000,'available','compact_gas','Midtown','Burnaby'
111305,'Chevrolet','Cobalt',2013,'black',120000,'available','compact_hybrid','Midtown','Burnaby'
111306,'Toyota','Corolla',2016,'black',50000,'available','midsize_electric','Midtown','Burnaby'
111307,'Dodge','Avenger',2015,'black',70000,'available','midsize_gas','Midtown','Burnaby'
111308,'Ford','Focus',2010,'black',200000,'available','midsize_hybrid','Midtown','Burnaby'
111309,'Toyota','Corolla',2011,'black',200000,'available','standard_electric','Midtown','Burnaby'
111310,'Toyota','Corolla',2017,'black',40000,'available','standard_gas','Midtown','Burnaby'
111311,'Toyota','Corolla',2017,'black',45000,'available','standard_hybrid','Midtown','Burnaby'
111312,'Ford','Fusion',2017,'black',45000,'available','fullsize_electric','Midtown','Burnaby'
111313,'Dodge','Charger',2017,'green',45000,'available','fullsize_gas','Midtown','Burnaby'
111314,'Chevrolet','Impala',2017,'blue',45000,'available','fullsize_hybrid','Midtown','Burnaby'
111315,'Toyota','Rav4',2017,'blue',45000,'available','suv_electric','Midtown','Burnaby'
111316,'Toyota','Rav5',2017,'blue',45000,'available','suv_gas','Midtown','Burnaby'
111317,'Toyota','Rav6',2017,'blue',45000,'available','suv_hybrid','Midtown','Burnaby'
111318,'Nissan','Frontier',2017,'blue',45000,'available','truck_electric','Midtown','Burnaby'
111319,'Nissan','Frontier',2010,'brown',180000,'available','truck_gas','Midtown','Burnaby'
111320,'Nissan','Frontier',2010,'brown',180000,'available','truck_hybrid','Midtown','Burnaby'
111321,'Chevrolet','Spark',2010,'brown',180000,'available','economy_electric','Downtown','Surrey'
111322,'Hyundai','Accent',2010,'brown',180000,'available','economy_gas','Downtown','Surrey'
111323,'Hyundai','Accent',2010,'brown',180000,'available','economy_hybrid','Downtown','Surrey'
111324,'Hyundai','Veloster',2010,'red',180000,'available','compact_electric','Downtown','Surrey'
111325,'Ford','Focus',2010,'red',180000,'available','compact_gas','Downtown','Surrey'
111326,'Hyundai','Elantra',2010,'red',180000,'available','compact_hybrid','Downtown','Surrey'
111327,'Toyota','Corolla',2010,'grey',180000,'available','midsize_electric','Downtown','Surrey'
111328,'Toyota','Corolla',2010,'grey',180000,'available','midsize_gas','Downtown','Surrey'
111329,'Toyota','Corolla',2010,'blue',180000,'available','midsize_hybrid','Downtown','Surrey'
111330,'Toyota','Corolla',2012,'white',75000,'available','standard_electric','Downtown','Surrey'
111331,'Toyota','Corolla',2012,'black',75000,'available','standard_gas','Downtown','Surrey'
111332,'Toyota','Corolla',2012,'white',75000,'available','standard_hybrid','Downtown','Surrey'
111333,'Ford','Taurus',2012,'white',85000,'available','fullsize_electric','Downtown','Surrey'
111334,'Ford','Taurus',2012,'red',85000,'available','fullsize_gas','Downtown','Surrey'
111335,'Ford','Taurus',2012,'pink',45000,'available','fullsize_hybrid','Downtown','Surrey'
111336,'Ford','Edge',2012,'baby blue',55000,'available','suv_electric','Downtown','Surrey'
111337,'Ford','Edge',2012,'silver',90000,'available','suv_gas','Downtown','Surrey'
111338,'Ford','Edge',2012,'silver',90000,'available','suv_hybrid','Downtown','Surrey'
111339,'Nissan','Frontier',2012,'silver',90000,'available','truck_electric','Downtown','Surrey'
111340,'Nissan','Frontier',2018,'silver',15000,'available','truck_gas','Downtown','Surrey'
111341,'Nissan','Frontier',2018,'silver',40000,'available','truck_hybrid','Downtown','Surrey'
111342,'Chevrolet','Aveo',2018,'silver',40000,'available','economy_electric','Midtown','Surrey'
111343,'Chevrolet','Aveo',2018,'light brown',25000,'available','economy_gas','Midtown','Surrey'
111344,'Chevrolet','Aveo',2018,'bright red',10000,'available','economy_hybrid','Midtown','Surrey'
111345,'Hyundai','Elantra',2018,'gold',18000,'available','compact_electric','Midtown','Surrey'
111346,'Volkswagen ','GTI',2018,'white',18000,'available','compact_gas','Midtown','Surrey'
111347,'Subaru ','Impreza',2018,'white',18000,'available','compact_hybrid','Midtown','Surrey'
111348,'Dodge','Avenger',2018,'white',18000,'available','midsize_electric','Midtown','Surrey'
111349,'Dodge','Avenger',2018,'white',18000,'available','midsize_gas','Midtown','Surrey'
111350,'Dodge','Avenger',2018,'white',18000,'available','midsize_hybrid','Midtown','Surrey'
111351,'Toyota','Corolla',2018,'white',18000,'available','standard_electric','Midtown','Surrey'
111352,'Toyota','Corolla',2019,'white',10000,'available','standard_gas','Midtown','Surrey'
111353,'Toyota','Corolla',2010,'white',150000,'available','standard_hybrid','Midtown','Surrey'
111354,'Dodge','Charger',2010,'black',160000,'available','fullsize_electric','Midtown','Surrey'
111355,'Dodge','Charger',2010,'black',130000,'available','fullsize_gas','Midtown','Surrey'
111356,'Dodge','Charger',2010,'black',120000,'available','fullsize_hybrid','Midtown','Surrey'
111357,'Jeep','Cherokee',2010,'black',150000,'available','suv_electric','Midtown','Surrey'
111358,'Jeep','Cherokee',2010,'black',150000,'available','suv_gas','Midtown','Surrey'
111359,'Jeep','Cherokee',2010,'dark grey',150000,'available','suv_hybrid','Midtown','Surrey'
111360,'Nissan','Frontier',2010,'red',150000,'available','truck_electric','Midtown','Surrey'
111361,'Nissan','Frontier',2010,'black',150000,'available','truck_gas','Midtown','Surrey'
111362,'Nissan','Frontier',2010,'black',150000,'available','truck_hybrid','Midtown','Surrey'
111363,'Toyota','Prius',2015,'blue',80000,'available','economy_electric','Downtown','Vancouver'
111364,'Kia','Niro',2016,'white',22000,'available','economy_gas','Downtown','Vancouver'
111365,'Toyota','Prius',2016,'blue',35500,'available','economy_hybrid','Downtown','Vancouver'
111366,'Kia','Forte',2016,'purple',35500,'available','compact_electric','Downtown','Vancouver'
111367,'Honda','Civic',2016,'red',35500,'available','compact_gas','Downtown','Vancouver'
111368,'Honda','Civic',2010,'red',200000,'available','compact_hybrid','Downtown','Vancouver'
111369,'Nissan','Sentra',2010,'blue',200000,'available','midsize_electric','Downtown','Vancouver'
111370,'Ford','Focus',2010,'blue',200000,'available','midsize_gas','Downtown','Vancouver'
111371,'Ford','Focus',2010,'blue',200000,'available','midsize_hybrid','Downtown','Vancouver'
111372,'Toyota','Corolla',2012,'blue',150000,'available','standard_electric','Downtown','Vancouver'
111373,'Toyota','Corolla',2014,'blue',100000,'available','standard_gas','Downtown','Vancouver'
111374,'Toyota','Corolla',2015,'blue',68000,'available','standard_hybrid','Downtown','Vancouver'
111375,'Ford','Fusion',2015,'white',73000,'available','fullsize_electric','Downtown','Vancouver'
111376,'Nissan','Altima',2015,'black',59000,'available','fullsize_gas','Downtown','Vancouver'
111377,'Nissan','Altima',2015,'brick orange',33000,'available','fullsize_hybrid','Downtown','Vancouver'
111378,'Toyota','Rav4',2015,'white',80000,'available','suv_electric','Downtown','Vancouver'
111379,'Ford','Edge',2015,'yellow',15000,'available','suv_gas','Downtown','Vancouver'
111380,'Ford','Edge',2015,'brown',56500,'available','suv_hybrid','Downtown','Vancouver'
111381,'Nissan','Frontier',2015,'metallic grey',75000,'available','truck_electric','Downtown','Vancouver'
111382,'Nissan','Frontier',2015,'metallic grey',75000,'available','truck_gas','Downtown','Vancouver'
111383,'Nissan','Frontier',2015,'metallic grey',75000,'available','truck_hybrid','Downtown','Vancouver'
111384,'Chevrolet','Aveo',2015,'metallic grey',75000,'available','economy_electric','Midtown','Vancouver'
111385,'Chevrolet','Aveo',2015,'metallic grey',75000,'available','economy_gas','Midtown','Vancouver'
111386,'Chevrolet','Aveo',2015,'metallic grey',75000,'available','economy_hybrid','Midtown','Vancouver'
111387,'Hyundai','Elantra',2019,'metallic grey',12500,'available','compact_electric','Midtown','Vancouver'
111388,'Hyundai','Veloster',2019,'metallic grey',11500,'available','compact_gas','Midtown','Vancouver'
111389,'Volkswagen ','GTI',2019,'metallic grey',18000,'available','compact_hybrid','Midtown','Vancouver'
111390,'Toyota','Corolla',2019,'red',5000,'available','midsize_electric','Midtown','Vancouver'
111391,'Ford','Focus',2019,'red',7800,'available','midsize_gas','Midtown','Vancouver'
111392,'Ford','Focus',2011,'red',64500,'available','midsize_hybrid','Midtown','Vancouver'
111393,'Toyota','Corolla',2011,'red',146000,'available','standard_electric','Midtown','Vancouver'
111394,'Toyota','Corolla',2011,'red',150000,'available','standard_gas','Midtown','Vancouver'
111395,'Toyota','Corolla',2011,'red',150000,'available','standard_hybrid','Midtown','Vancouver'
111396,'Chevrolet','Impala',2011,'red',150000,'available','fullsize_electric','Midtown','Vancouver'
111397,'Ford','Taurus',2011,'green marble',150000,'available','fullsize_gas','Midtown','Vancouver'
111398,'Nissan','Altima',2011,'purple',135000,'available','fullsize_hybrid','Midtown','Vancouver'
111399,'Chevrolet','Tahoe',2013,'grey',135000,'available','suv_electric','Midtown','Vancouver'
111400,'Chevrolet','Tahoe',2013,'grey',135000,'available','suv_gas','Midtown','Vancouver'
111401,'Chevrolet','Tahoe',2013,'black',135000,'available','suv_hybrid','Midtown','Vancouver'
111402,'Nissan','Frontier',2013,'black',67000,'available','truck_electric','Midtown','Vancouver'
111403,'Ford','F150',2013,'black',48000,'available','truck_gas','Midtown','Vancouver'
111404,'Ford','F150',2013,'black',48500,'available','truck_hybrid','Midtown','Vancouver'
111405,'Chevrolet','Aveo',2013,'black',99000,'available','economy_electric','Downtown','Burnaby'
111406,'Chevrolet','Aveo',2013,'black',34000,'available','economy_gas','Downtown','Burnaby'
111407,'Chevrolet','Aveo',2019,'black',20000,'available','economy_hybrid','Downtown','Burnaby'
111408,'Kia','Forte',2019,'white',50000,'available','compact_electric','Downtown','Burnaby'
111409,'Honda','Civic',2017,'white',35000,'available','compact_gas','Downtown','Burnaby'
111410,'Mazda','Mazda3',2017,'white',35000,'available','compact_hybrid','Downtown','Burnaby'
111411,'Dodge','Avenger',2017,'white',35000,'available','midsize_electric','Downtown','Burnaby'
111412,'Dodge','Avenger',2017,'white',35000,'available','midsize_gas','Downtown','Burnaby'
111413,'Dodge','Avenger',2017,'white',35000,'available','midsize_hybrid','Downtown','Burnaby'
111414,'Toyota','Corolla',2017,'blue',35000,'available','standard_electric','Downtown','Burnaby'
111415,'Toyota','Corolla',2010,'blue',100000,'available','standard_gas','Downtown','Burnaby'
111416,'Toyota','Corolla',2010,'blue',100000,'available','standard_hybrid','Downtown','Burnaby'
111417,'Nissan','Armada',2010,'blue',100000,'available','fullsize_electric','Downtown','Burnaby'
